0	0	0
0	1	0.0121441
0	2	0.0119121
0	3	0.00417629
0	4	-0.00786578
0	5	-0.0221157
0	6	-0.0371964
0	7	-0.0522045
0	8	-0.0665474
0	9	-0.0798369
0	10	-0.091819
0	11	-0.102329
0	12	-0.11155
0	13	-0.119753
0	14	-0.126712
0	15	-0.132258
0	16	-0.136271
0	17	-0.138662
0	18	-0.139363
0	19	-0.138318
0	20	-0.135454
0	21	-0.130614
0	22	-0.123197
0	23	-0.112127
0	24	-0.0996669
0	25	-0.0855271
0	26	-0.0696361
0	27	-0.05201
0	28	-0.0327818
0	29	-0.0124408
0	30	0.00728685
0	31	0.0203308
0	32	0
0	33	0
0.01	0	0
0.01	1	-0.0136889
0.01	2	-0.0196517
0.01	3	-0.0237922
0.01	4	-0.0286608
0.01	5	-0.0350646
0.01	6	-0.0429683
0.01	7	-0.0519837
0.01	8	-0.0616245
0.01	9	-0.0714326
0.01	10	-0.0810353
0.01	11	-0.0901695
0.01	12	-0.0986713
0.01	13	-0.106447
0.01	14	-0.113405
0.01	15	-0.119407
0.01	16	-0.124302
0.01	17	-0.127931
0.01	18	-0.13014
0.01	19	-0.130758
0.01	20	-0.129566
0.01	21	-0.126189
0.01	22	-0.119956
0.01	23	-0.110033
0.01	24	-0.0977328
0.01	25	-0.0836301
0.01	26	-0.0678641
0.01	27	-0.0506437
0.01	28	-0.0325661
0.01	29	-0.0152133
0.01	30	-0.00223753
0.01	31	0.000277976
0.01	32	0
0.01	33	0
0.02	0	0
0.02	1	-0.00350519
0.02	2	-0.0129034
0.02	3	-0.0229093
0.02	4	-0.0320282
0.02	5	-0.0402179
0.02	6	-0.0478353
0.02	7	-0.0552172
0.02	8	-0.0625557
0.02	9	-0.0698945
0.02	10	-0.0771618
0.02	11	-0.0842004
0.02	12	-0.0910115
0.02	13	-0.0976828
0.02	14	-0.103969
0.02	15	-0.109677
0.02	16	-0.114632
0.02	17	-0.118658
0.02	18	-0.121559
0.02	19	-0.123109
0.02	20	-0.123024
0.02	21	-0.120915
0.02	22	-0.116056
0.02	23	-0.107184
0.02	24	-0.0955605
0.02	25	-0.0818288
0.02	26	-0.0665181
0.02	27	-0.050239
0.02	28	-0.0340887
0.02	29	-0.0199543
0.02	30	-0.00997664
0.02	31	-0.00346913
0.02	32	0
0.02	33	0
0.03	0	0
0.03	1	-0.0106987
0.03	2	-0.0167991
0.03	3	-0.0229931
0.03	4	-0.0300892
0.03	5	-0.0377654
0.03	6	-0.0455726
0.03	7	-0.0532079
0.03	8	-0.060525
0.03	9	-0.0674763
0.03	10	-0.0740637
0.03	11	-0.0803222
0.03	12	-0.0862984
0.03	13	-0.0920167
0.03	14	-0.0974689
0.03	15	-0.10256
0.03	16	-0.107149
0.03	17	-0.111072
0.03	18	-0.114137
